"","lat","long"
"1883739",30.28,121.27
"1883876",31.21,121.27
"1883973",41.77,123.34
"1884279",32.44,105.84
"1884377",23.38,107.44
"1884535",28.57,120.2
"1884590",30.62,112.61
"1885125",39.9,116.13
"1885151",32.48,114.04
"1885185",39.04,121.8
"1885190",36.96,120.77
"1885214",27.94,113.15
"1885410",46.51,124.94
"1885466",36.83,112.87
"1885672",32.21,118.9
"1885779",27.22,108.28
"1885788",35.71,114.3
"1885803",38.29,116.98
"1886191",30.15,120.09
"1886402",35.27,113.27
"1886693",39.05,117.4
"1886800",35.14,112.53
"1886805",23.03,113.19
"1886825",33.59,114.01
"1886897",30.61,120.53
"1887095",35.35,118.21
"1887096",35.34,118.2
"1887295",34.12,116.92
"1887609",27.08,115.01
"1887756",36.82,117.44
"1887830",38.06,114.33
"1887842",33.85,113.49
"1887860",22.92,108.6
"1888028",35.17,115.78
"1888052",39.62,109.79
"1888057",35.41,111.09
"1888132",24.35,102.53
"1888240",41.32,121.77
"1888491",27.12,111
"1888507",23.37,115.95
"1888635",28.22,112.78
"1888693",41.18,121.57
"1888731",32.06,120.43
"1888739",34.87,108.96
"1888824",35.95,114.72
"1888917",34.73,113.79
"1889017",30.33,104.57
"1889171",35.73,117.05
"1889308",31.99,118.88
"1889353",31.3,120.74
"1889544",32.89,115.81
"1889560",41.84,123.81
"1889597",25.06,118.18
"1889877",27.72,111.02
"1889928",38.53,106.32
"1889934",30.76,108.45
"1890015",29.49,120.89
"1890029",32.03,118.01
"1890208",34.3,118.35
"1890238",29.24,120.28
"1890281",24.66,102.92
"1890395",23.68,111.11
"1890419",34.81,118.35
"1890481",34.35,108.12
"1890508",-29.22,114.93
"1890641",39.19,116.55
"1890693",45.81,130.95
"1890830",33.05,119.36
"1890897",23.1,113.48
"1891027",28.31,113.07
"1891092",33.1,120.44
"1891531",35.41,105.58
"1891611",34.91,117.24
"1891616",32.53,120.65
"1891645",30.32,120.8
"1891792",33.75,112.46
"1891912",39.3,112.44
"1892018",29.87,120.99
"1892121",26.57,106.65
"1892284",24.65,118.22
"1892356",41.85,123.38
"1892406",37.44,118.04
"1892463",24.15,113.43
"1892515",30.84,114.81
"1892543",31.86,117.17
"1892682",40.19,116.7
"1892851",36.67,120.54
"1892903",27.79,113.08
"1892921",23.72,117.16
"1893095",35.13,105.28
"1893107",36.87,118.72
"1893233",25.9,104.59
"1893260",25.77,104.51
"1893413",36.38,113.15
"1893547",24.52,117.35
"1893576",43.85,81.7
"1893678",30.49,104.01
"1893692",46.59,125.13
"1893888",23.03,113.52
"1894216",25.25,102.99
"1894256",21.22,110.34
"1894308",38.55,106.04
"1894357",30.88,104
"1894368",41.04,123.13
"1894836",26.76,114.08
"1894838",29.89,120.5
"1894871",24.57,111.4
"1895132",36.73,118.76
"1895165",22.76,114.53
"1895369",30.27,121.26
"1895472",35.08,110.22
"1895481",30.64,103.68
"1895482",36.34,114.94
"1895505",37.93,118.85
"1895544",27.99,114.18
"1895739",33.67,118.62
"1895925",34.78,115.64
"1896040",31.44,119.04
"1896045",31.54,121.07
"1896110",30.79,120.84
"1896327",35.25,113.92
"1896416",30.39,120.19
"1896585",23.28,109.83
"1896707",31.95,117.7
"1896764",39.18,115.73
"1896991",33.94,118.33
"1897129",28.28,121.04
"1897139",39.94,115.92
"1897420",27.86,120.68
"1897471",36.74,114.14
"1897646",31.97,119.62
"1897701",30.95,118.81
"1897844",28.65,115.85
"1898026",40.77,122.58
"1898046",34.41,109.08
"1898378",43.79,125.39
"1898389",41.77,123.35
"1898555",31.95,116.57
"1898613",-0.03,-0.39
"1898676",29.6,120.17
"1898760",37.95,112.51
"1898851",35.92,109.47
"1899093",22.98,113.97
"1899095",32.2,120.01
"1899280",31.69,120.03
"1899445",38.48,115.55
"1899457",35.57,116.51
"1899642",37.2,112.2
"1899958",35.07,113.78
"1899972",32.05,120.96
"1900227",29.7,106.48
"1900235",39.08,121.83
"1900436",29.73,104.47
"1900439",29.52,119.85
"1900741",36.61,116.98
"1900755",35.07,118.31
"1900866",32,118.59
"1901130",30.19,120.11
"1901295",28.58,115.94
"1901761",30.62,103.66
"1901888",29.85,121.54
"1902015",36,106.28
"1902019",29.47,119.95
"1902324",30.07,118.2
"1902336",40.63,109.88
"1902337",32.09,121.07
"1902406",30.13,118.24
"1902481",39.07,112.77
"1902813",40.78,114.88
"1902867",23.28,113.56
"1903000",27.52,110.01
"1903051",26.69,106.6
"1903269",22.83,113.3
"1903271",26.71,106.65
"1903337",40.15,116.81
"1903370",42.31,119.04
"1903401",22.72,113.31
"1903552",29.23,119.4
"1903584",23.08,113.48
"1903644",23.23,114.42
"1903783",31.98,120.3
"1903816",38.05,115.98
"1904184",45.66,131.87
"1904248",31.71,118.99
"1904264",19.65,109.18
"1904492",40.22,117.25
"1904703",35.64,118.93
"1904795",25.32,119.04
"1904889",23.03,112.43
"1904994",23.64,112.84
"1905210",33.63,117
"1905268",30.83,104.09
"1905269",31.86,117.2
"1905281",33.3,103.86
"1905411",30.53,114.66
"1905500",28.27,112.95
"1905669",31.08,121.39
"1905698",33.64,114.68
"1905947",34.23,113.73
"1906187",28.87,117.34
"1906273",43.88,125.4
"1906638",35.75,114.76
"1906779",39.71,119.09
"1906795",42.21,121.58
"1907154",22.77,112.98
"1907498",31.02,121.51
"1907500",34.73,109.65
"1907628",39.22,115.57
"1907745",27.92,120.83
"1907777",25.95,119.39
"1908232",34.82,111.37
"1908267",31.42,120.44
"1908308",23.5,100.7
"1908330",35.68,119.74
"1908409",31.84,120.6
"1908506",32.25,119.91
"1908649",29.85,121.49
"1908722",19.47,110.44
"1908757",38.91,121.66
"1908768",25.33,103.05
"1908804",34.45,108.81
"1908839",32.05,116.88
"1908905",29.69,113.86
"1909119",37.1,122.44
"1909246",33.81,111.93
"1909416",30.74,111.34
"1909630",28.96,105.78
"1909828",38.15,115.46
"1909871",18.96,108.68
"1909982",23.56,116.44
"1910024",40.08,113.25
"1910205",29.63,106.49
"1910532",36.34,120.52
"1910766",22.61,113.81
"1910859",22.89,109.44
"1910868",37.53,121.23
"1912003",25.73,110.74
"1912100",41.14,122.11
"1912160",27.66,120.55
"1912202",30.94,120.09
"1912333",30.34,113.46
"1912500",33.05,120.57
"1912679",29.53,121.55
"1912766",24.97,102.32
"1912829",38.13,114.34
"1912967",37.89,116.55
"1913319",30.39,114.53
"1913478",29.79,106.49
"1913630",30.4,114.53
"1913815",25.52,103.79
"1914038",25.11,105.48
"1914051",37.42,121.4
"1914094",33.59,113.88
"1914490",31.43,103.8
"1914601",39.13,117.08
"1914963",32.86,110.73
"1914972",34.59,112.49
"1915408",30.08,112.21
"1916119",28.71,112.17
"1916286",28.96,111.7
"1916396",26.59,110.16
"1916595",36.71,115.75
"1916633",26.63,102.58
"1916663",29.58,106.51
"1916689",24.63,118.06
"1916694",18.41,109.72
"1917100",31.61,120.27
"1917133",23.06,113.08
"1917254",32.01,118.7
"1917512",23.26,113.23
"1917523",38.1,114.06
"1917970",32.15,119.42
"1918230",31.01,113.13
"1918257",39.22,117.79
"1918685",21.44,110.77
"1919367",22.62,113.21
"1919772",39.58,121.41
"1920193",22.82,113.47
"1920549",23,114.2
"1920764",24.08,108.97
"1921297",29.69,103.95
"1921819",25.4,100.64
"1922253",41.9,121.71
"1922369",30.32,119.75
"1922494",32.96,111.92
"1922587",22.75,114.45
"1922597",33.02,111.93
"1922598",32.99,111.92
"1922827",39.93,77.97
"1923200",33.76,114.79
"1923346",30.22,120.3
"1923368",39.82,110.04
"1923570",36.23,113.11
"1924062",41.91,123.47
"1924209",36.23,120.4
"1924450",41.29,117.7
"1924560",34.61,108.92
"1924717",36.78,121.32
"1924763",34.78,113.41
"1924946",21.89,109.46
"1925154",30.91,120.63
"1925437",29.69,109.14
"1925790",23.05,114
"1925792",29.72,115.99
"1925980",24.28,116.13
"1926112",28.24,113.07
"1926268",43.19,118.28
"1926331",34.64,118.32
"1926499",37.72,115.65
"1926641",30.59,103.8
"1926731",21.73,110.83
"1926848",24.67,117.63
"1927070",37.15,116.21
"1927312",36.7,119.13
"1927323",27.62,112.38
"1927387",26.22,111.58
"1927493",30.68,111.32
"1927839",41.6,120.46
"1927919",30.99,116.92
"1927972",33.27,115.34
"1928001",30.86,120.24
"1928137",25.54,105.6
"1928167",23.53,99.4
"1928313",27.36,111.63
"1928538",34.57,110.42
"1928720",27.67,117.78
"1928802",35.14,118.4
"1928814",39.24,117.12
"1929413",25.04,100.52
"1929495",29.89,121.55
"1929628",29.85,121.53
"1929737",34.9,118.31
"1929996",25.52,111.67
"1930011",37.11,118.18
"1930159",36.22,115.62
"1930251",34.57,117.7
"1930413",27.37,111.64
"1930439",36.63,118.59
"1930563",23.11,112.99
"1930618",30.91,114.48
"1930720",37.9,114.66
"1930726",35.78,116.39
"1930861",37.99,114.95
"1930950",42.99,123.56
"1931106",34.74,113.82
"1931346",28.96,118.93
"1931367",22.66,114.32
"1931672",24.56,112.09
"1931692",24.5,112.07
"1931696",39.02,117.71
"1931765",22.6,113.89
"1931846",37.84,113.57
"1931928",33.47,113.31
"1931935",39.88,117.75
"1931950",30.26,120.07
"1931990",31.9,121.18
"1932114",30.89,119.37
"1932167",40.66,120.79
"1932247",34.84,117.59
"1932313",26.29,104.77
"1932413",24.17,107.05
"1932829",34.65,110.89
"1932943",43.99,125.53
"1933121",28.59,112.32
"1933175",33.45,115.16
"1933423",34.78,113.91
"1933455",45.33,130.93
"1933511",34.72,116.89
"1933526",30.46,114.29
"1933532",34.25,117.21
"1933580",24.64,118.54
"1933722",24.45,114.94
"1933740",30.8,118.57
"1933750",25.93,119.5
"1933763",21.65,111.34
"1933777",29.13,120.95
"1933838",31.96,119.65
"1933890",23.63,113.7
"1933991",26.49,107.93
"1934023",22.51,112.78
"1934029",28.21,115.44
"1934184",30.85,120.24
"1934200",23.04,113.05
"1934353",24.89,102.81
"1934667",29.96,121.44
"1934787",26.73,117.46
"1934846",24.06,111.18
"1934890",37.75,112.71
"1935033",45.61,126.65
"1935053",33.75,115.79
"1935186",21.83,112.41
"1935286",38.72,115.42
"1935301",30.52,117.02
"1935695",34.23,108.84
"1935702",38.03,112.76
"1935732",37,118.52
"1935971",39.12,100.19
"1935994",36.35,113.11
"1936039",34,114.41
"1936239",35.52,119.3
"1936298",22.56,114.56
"1936382",33.91,116.46
"1936393",39.95,116.26
"1936466",39.57,115.73
"1936473",34.56,116.89
"1936507",29.72,113.86
"1936534",32.71,112.24
"1936956",36.81,111.7
"1936987",25.83,100.13
"1937058",29.63,118.16
"1937106",1.26,103.82
"1937119",23.81,113.17
"1937331",27.66,111.89
"1937342",30.36,120.38
"1937609",22.11,111.03
"1937614",31.74,111.95
"1937785",23.48,113.15
"1937802",31.69,121.47
"1937814",39.58,116.76
"1937817",39.06,117.27
"1937895",39.59,116.3
"1937921",39.73,118.94
"1937946",32.38,119.74
"1937960",28.26,112.85
"1937990",23.88,113.53
"1937993",29.47,120.09
"1938053",30.45,116.33
"1938091",32.28,118.67
"1938564",22.83,113.58
"1938568",41.53,123.62
"1938621",45.12,124.83
"1938642",26.59,118.76
"1938697",34.7,113.61
"1939095",37.2,116.87
"1939113",31.75,117.31
"1939155",32.2,119.52
"1939435",32.72,112.23
"1939536",31.88,119.89
"1939586",36.83,112.88
"1939601",38.02,114.38
"1939818",30.78,108.36
"1939839",30.22,120.16
"1939932",26.39,118.9
"1939940",30.27,103.87
"1940036",28.62,118.24
"1940128",26.7,104.67
"1940131",32.77,119.51
"1940705",27.28,111.74
"1940957",45.78,131.07
"1940979",32.16,119.72
"1941046",35.28,117.97
"1941128",27.64,111.86
"1941302",33.09,115.26
"1941349",26.33,114.5
"1941365",32.04,119.33
"1941394",25.52,100.53
"1941419",32.45,119.69
"1941525",27.09,110.81
"1941752",35.3,117.9
"1941771",31.08,121.78
"1941798",28.65,115.86
"1942053",49.2,119.73
"1942141",34.39,116.61
"1942158",30.05,120.92
"1942320",29.36,112.74
"1942406",22.53,113.48
"1942464",34.93,110.87
"1942495",29.27,107.31
"1942594",32.11,118.74
"1942681",24.95,118.9
"1942737",36.83,116.7
"1942774",33.3,119.86
"1943005",22.22,110.24
"1943364",23.09,113.68
"1943432",30.91,117.49
"1943741",35.36,116.61
"1943808",26.93,100.2
"1943945",22.87,113.32
"1944168",43.88,87.56
"1944370",26.08,119.21
"1944395",22.96,114.65
"1944510",36.26,120.19
"1944602",32.44,120.39
"1944802",40.21,116.48
"1945070",34.36,107.17
"1945171",36.68,114.19
"1945365",32.13,118.67
"1945457",31.17,121.28
"1945573",35.91,119.95
"1945608",36.25,115.67
"1945677",29.37,108.68
"1945795",39.31,117.72
"1945797",39.31,117.73
"1945817",31.95,119.96
"1945970",23.27,113.2
"1945989",40.23,117.25
"1946095",34.29,117.12
"1946120",23.06,114.48
"1946306",34.31,109.08
"1946560",41.82,123.53
"1946669",23.38,109.58
"1946758",23.57,113.13
"1947232",39.34,118.09
"1947323",25.35,103.06
"1947657",38.51,106.14
"1947899",26.63,119.54
"1948115",36.85,119.39
"1948373",30.45,116.3
"1948501",31.44,121.1
"1949564",36.37,120.41
"1949690",38.38,116.78
"1949720",31.9,120.24
"1949738",22.81,113.7
"1950366",25.12,102.75
"1950423",22.85,108.24
"1950439",37.03,118.98
"1950921",36.06,113.06
"1951260",30.73,114.57
"1951603",26.91,112.56
"1951764",24.41,113.56
"1951773",24.67,107.95
"1951905",31.73,119.8
"1952151",34.46,109.02
"1952152",39.83,116.26
"1952421",37.28,122.07
"1952544",24.81,118.72
"1952660",25.98,113.24
"1952736",22.99,113.17
"1952959",29.59,113.29
"1955162",22.66,108.2
"1955929",22.13,113.33
"1957509",30.04,101.96
"1958182",22.83,112.66
"1958290",30.15,120.52
"1958304",37.97,115.23
"1958425",33.49,119.79
"1958427",27.57,116.66
"1958628",30.33,119.77
"1958764",36.2,116.46
"1958943",32.44,119.05
"1959122",32.51,108.59
"1959185",32.05,120.93
"1959217",26.01,110.99
"1959836",37.28,117.8
"1959917",29.52,106.49
"1959999",34.45,108.98
"1960527",37.52,121.42
"1960624",31.33,104.15
"1960703",36.1,103.62
"1960764",41.98,123.51
"1960853",30.44,119.93
"1961033",40.16,116.87
"1961044",38.17,114.31
"1961176",35.32,113.79
"1961409",32.33,120.73
"1961444",30.71,104.08
"1961554",22.6,108.23
"1961644",37.43,112.02
"1961879",39.08,117.29
"1961952",32.9,119.84
"1961992",45.56,131.86
"1961993",36.4,120.64
"1962240",29.52,106.45
"1962276",31.24,105.95
"1962501",21.76,111.2
"1962809",24.74,118.75
"1962856",27.86,120.81
"1962877",41.86,123.67
"1963170",34.72,112.42
"1963210",35.24,118.31
"1963225",37.19,116.42
"1963281",39.11,116.39
"1963339",31.44,117.45
"1963952",37.08,116.53
"1963955",38.01,115.92
"1964081",37.05,114.46
"1964210",26.03,119.23
"1964366",30.46,103.85
"1964428",34.78,116.73
"1964500",40.75,114.9
"1964760",30.73,104.16
"1964998",36.75,118.99
"1965057",32.65,115.57
"1965085",28.8,104.8
"1965187",25.81,113.13
"1965279",36.54,115.27
"1965326",30.5,120.57
"1965389",39.62,116.95
"1965489",35.79,117.05
"1965527",26.57,108.04
"1965771",24.81,118.43
"1965837",26.71,119.84
"1965935",27.7,112.78
"1965951",37.79,120.78
"1966232",41.24,123.18
"1966308",43.88,126.72
"1966325",24.63,102.86
"1966372",25.53,114.81
"1966464",34.35,113.57
"1966471",30.36,120.25
"1966516",30.91,121.92
"1967181",36.71,115.43
"1967233",36.04,104.04
"1967351",22.84,111.98
"1967720",35.27,119.37
"1967775",29.29,119.98
"1967866",29.65,111.29
"1967867",29.62,111.3
"1967974",30.55,114.83
"1967995",34.22,114.2
"1968010",33.8,112.11
"1968030",39.63,116.95
"1968139",40.45,116.7
"1968285",28.73,115.79
"1968383",35.43,116.85
"1968413",26.06,119.36
"1968523",31.19,121.73
"1968566",21.86,111.99
"1968748",36.23,116.41
"1969006",27.91,112.49
"1969061",41.15,122.96
"1969067",30.93,121.07
"1969169",36.05,103.75
"1969199",24.72,118.16
"1969250",37.01,119.69
"1969474",36.34,114.65
"1969647",22.76,114.15
"1969668",37.49,117.98
"1969752",31.46,104.61
"1969806",34.75,114.85
"1969902",30.7,111.15
"1970027",24.95,102.84
"1970107",29.97,121.5
"1970113",36.81,111.33
"1970658",36.6,109.51
"1971130",23.44,111.19
"1971357",23.02,112.43
"1971486",27.99,120.59
"1971582",41,117.97
"1971587",22.07,110.62
"1971589",25.84,114.79
"1971694",30.12,121.17
"1971771",34.28,117.3
"1971955",23.26,116.42
"1972098",31.99,120.49
"1972260",35.91,117.73
"1972280",31.67,120.31
"1972287",43.92,81.71
"1972404",22.5,113.88
"1972562",36.49,116
"1972657",34.57,117.09
"1972820",31.61,120.36
"1972852",23.37,116.41
"1973017",22.58,99.04
"1973049",40.32,116.79
"1973062",34.21,117.24
"1973112",31.84,104.75
"1973153",32.39,120.12
"1973163",30.68,103.84
"1973220",37.47,120.98
"1973348",31.39,119.86
"1973444",23.34,113.22
"1973586",36.23,111.14
"1973622",32.84,115.98
"1973769",23.35,110.49
"1973809",30.89,104.1
"1974003",31.52,116.38
"1974055",30.54,119.99
"1974212",26.49,106.76
"1974253",30.95,121.75
"1974254",28.21,115.47
"1974381",36.74,117.53
"1974389",37.8,112.48
"1974410",30.11,113.9
"1974456",26.6,101.65
"1974513",34.23,116.15
"1974618",33.54,119.14
"1974890",25.42,114.88
"1975222",22.22,113.3
"1975255",36.58,113.72
"1975334",28.33,112.85
"1975364",36.59,117.91
"1975396",26.65,106.61
"1975509",29.79,120.34
"1975563",36.79,118.61
"1975682",39.6,121.36
"1975711",26.05,119.18
"1975737",25.41,100.7
"1975997",37.5,111.06
"1976113",40.78,118.18
"1976279",37.1,114.48
"1976300",23.16,104.68
"1976462",36.84,119.41
"1976479",30.96,120.39
"1976483",35.06,118.39
"1976644",36.13,114.24
"1976689",34.44,112.46
"1976858",22.21,113.32
"1976860",34.85,113.21
"1977016",38.47,112.68
"1977017",39.22,112.79
"1977028",37.64,115.64
"1977039",34.39,117.42
"1977053",21.4,110.84
"1977312",27.49,113.14
"1977546",37.02,114.46
"1977571",31.17,121.09
"1977894",28.45,112.85
"1977991",39.17,117.09
"1978108",36.86,120.49
"1978126",22.57,101.01
"1978405",30.33,107.36
"1978524",23.29,113.84
"1978607",39.1,117.34
"1978612",41.7,82.97
"1978646",34.78,113.57
"1978663",39.78,116.49
"1978684",24.29,109.43
"1978830",31.34,121
"1979054",25,102.68
"1979343",29.34,120.04
"1979462",36.55,109.82
"1979621",38.06,114.39
"1979932",36.48,103.61
"1979953",30.51,114.44
"1980114",23.11,113.82
"1980577",28.37,121.39
"1980610",38.7,117.5
"1980651",22.68,113.95
"1981412",31.24,118.55
"1981496",23.02,114.28
"1981965",38.11,114.14
"1981978",28.28,113.07
"1982872",40.05,116.62
"1983134",39.71,116.31
"1983461",35.18,112.89
"1983478",29.05,119.53
"1984085",40.61,110.01
"1984173",31.72,112.25
"1984264",33.81,114.67
"1984713",28.31,112.57
"1984767",29.97,121.52
"1985346",31.95,106.19
"1985882",32.1,114.09
"1985937",23.18,114.44
"1987046",31.26,120.61
"1987162",26.52,106.71
"1987293",30.21,121.19
"1987590",22.18,111.77
"1988030",35.77,118.61
"1988584",35.62,111.08
"1988641",30.23,120.26
"1989255",45.37,132.12
"1989722",34.63,119.23
"1990218",29.97,121.47
"1990232",43.63,125.02
"1990366",45.78,131.05
"1990441",38.15,114.39
"1990929",22.86,113.87
"1991079",26.59,101.67
"1991116",35.14,113.51
"1991189",36.12,120.48
"1991226",30.66,120.52
"1991402",35.75,114.78
"1991560",33.93,113.48
"1991922",23.04,114.27
"1992292",34.42,116.61
"1992445",37.12,118.12
"1992537",36.8,118
"1992599",45.93,126.17
"1992644",32.16,121.11
"1992704",39.89,116.62
"1992709",31.11,109.45
"1992927",22.59,112.9
"1992942",24.18,113.85
"1993026",26.83,106.68
"1993063",34.76,113.92
"1993121",30.93,114.35
"1993314",30.43,120.37
"1993320",32.46,119.87
"1993474",31.8,117.2
"1993618",37.17,118.58
"1993643",30.94,103.73
"1993655",26.56,119.59
"1993687",30.56,119.08
"1994190",28.97,119.01
"1994273",33.66,116.98
"1994309",37.07,119.48
"1994322",31.26,118.38
"1994381",28.43,117.92
"1994415",32.85,115.94
"1994627",37.91,112.48
"1994791",30.37,114.32
"1994836",32.17,118.7
"1995008",42.75,123.36
"1995144",40.55,110.52
"1995524",31.32,121.41
"1995671",37.19,122.07
"1995699",33.49,115.25
"1996142",39.68,116.42
"1996152",36.92,118.79
"1996187",27.26,120.18
"1996216",22.87,113.07
"1996280",23.32,113.63
"1996386",30.91,119.53
"1996387",26.09,119.26
"1996392",30.94,119.2
"1996423",40.83,111.73
"1996430",39.88,118.2
"1996768",24.84,103.99
"1996777",23.16,113.08
"1996809",34.55,110.65
"1996851",23.45,116.73
"1996868",39.06,100.46
"1996869",39.04,100.46
"1997033",28.24,112.88
"1997123",40.31,122.18
"1997271",36.68,118.84
"1997429",29.03,119.03
"1997544",28.89,105.33
"1997632",30.58,103.86
"1997787",43.95,87.68
"1997791",42.03,121.63
"1997802",23.02,108.3
"1997809",21.46,111.05
"1998028",30.88,120.25
"1998086",28.5,121.38
"1998133",32,120.96
"1998206",42.03,119.28
"1998292",28.83,105.38
"1998435",25.53,111.59
"1998486",47.33,123.97
"1998522",28.09,113.07
"1998681",30.83,114.76
"1998702",30.7,114.56
"1998712",27.53,109.92
"1998718",38.74,114.95
"1998751",39.76,116.65
"1998803",35.94,117.67
"1998906",36.7,119.21
"1998977",33.5,116.23
"1999020",31.88,112.92
"1999024",30.89,103.81
"1999031",36.09,111.54
"1999049",25.47,119.18
"1999096",27.73,112.31
"1999413",24.86,118.62
"1999442",38.06,114.31
"1999488",28.24,112.89
"1999683",36.75,117.42
"1999685",36.74,117.42
"1999750",36.2,116.78
"1999767",29.42,102.22
"1999942",39.06,117.28
"2000042",34,114.32
"2000202",37.66,118.07
"2000276",23.02,114.68
"2000469",42.37,123.42
"2000512",35.26,115.52
"2000732",34.8,114.37
"2000736",31.92,121.32
"2000748",31.37,120.61
"2000938",31.22,120.67
"2000955",30.1,104.31
"2000970",38.66,115.2
"2000976",29.72,113.88
"2001005",25.83,113.17
"2001017",36.3,120.52
"2001030",30.74,114.32
"2001145",24.8,117.6
"2001155",22.87,113.22
"2001264",24.5,117.65
"2001268",30.38,112.86
"2001511",30.98,114.04
"2001682",28.94,118.8
"2001802",38.11,114.5
"2001880",24.29,116.18
"2002003",28.64,114.97
"2002034",33.42,113.35
"2002041",23.19,113.57
"2002339",31.98,114.91
"2002417",44.23,129.32
"2002451",34.63,112.63
"2002547",39.4,115.71
"2002637",32.12,118.91
"2002871",30.8,113.75
"2003297",40.61,109.91
"2003326",32.04,119.31
"2003442",31.08,121.3
"2003594",30.6,103.71
"2003599",38.24,114.63
"2003602",38.9,121.61
"2003694",37.55,110.26
"2003803",36.9,118.72
"2003856",39.82,116.35
"2004059",40.1,116.76
"2004074",32.09,112.17
"2004085",31.35,120.41
"2004090",20.07,110.33
"2004130",34.45,115.63
"2004141",32.81,116.15
"2004218",31.47,121.32
"2004361",23.38,113.27
"2004370",36.52,113.59
"2004542",40.18,117.98
"2004631",40.33,116.29
"2004657",40.23,116.52
"2004751",39.74,116.7
"2004841",23.85,113.21
"2004904",24.65,102.58
"2005137",35.55,116.84
"2005327",43.92,125.31
"2005358",30.82,106.11
"2005401",45.05,126.04
"2005451",37.73,112.58
"2005575",38.31,112.92
"2005644",31.52,121.25
"2005648",31.76,116.87
"2005777",43.37,123.64
"2005825",38.44,115.83
"2006173",40.33,107
"2006245",35.08,117.2
"2006322",23.86,109.27
"2006370",34.71,113.75
"2006509",29.14,118.43
"2006917",31.34,120.42
"2007046",22.88,113.83
"2007336",30.12,114.26
"2007469",36.94,115.29
"2007529",23.05,113.83
"2007633",37.03,111.93
"2007638",30.96,113.73
"2007664",22.81,114.02
"2007993",28.42,115.7
"2008039",1.22,0.91
"2008161",42.31,123.59
"2008268",32.34,120.7
"2008393",36.77,119.05
"2008419",33.75,108.76
"2009007",32.7,112.11
"2009067",30.65,113.86
"2009099",34.74,114.99
"2009198",44.31,87.43
"2009387",37.5,117.94
"2009579",33.99,119.8
"2010053",39.96,119.66
"2010660",30.52,105.61
"2010788",31.06,111.66
"2011213",34.71,113.81
"2011739",45.74,116.25
"2011873",43.66,122.26
"2012035",22.91,108.3
"2012489",32.39,119.55
"2012490",33.93,117.26
"2012677",39.73,116.48
"2012899",25.03,118.4
"2013729",30.41,120.2
"2013889",37.67,121.06
"2014606",25.91,119.64
"2015216",31.52,104.34
"2015329",29.79,116
"2015535",31.08,121.23
"2015879",28.13,112.23
"2015954",36.62,119.24
"2016148",31.83,120.09
"2016345",35.89,116.71
"2016449",35.26,117.95
"2016742",29.58,106.31
"2017050",27.97,113.66
"2017087",28.43,117.95
"2017088",30.78,114.25
"2017299",29.99,121.65
"2017522",40.77,118.15
"2017838",39.83,116.66
"2017880",28.87,115.73
"2017984",40.76,117.72
"2018060",22.6,113.93
"2018102",22.8,108.25
"2018155",29.87,122.39
"2018280",27.65,112.53
"2018428",25.36,118.63
"2018612",41.68,125.9
"2018701",24.2,113.45
"2018742",31.82,106.43
"2018809",22.97,108.64
"2018886",28.7,116.7
"2019258",27.12,104.72
"2019377",31.7,120.78
"2019712",40.14,122.06
"2019766",30.46,109.66
"2019869",34.62,112.9
"2019897",30.78,114.44
"2020207",39.86,117.96
"2020269",34.33,117.11
"2020347",29.28,121.42
"2020531",28.98,119.02
"2020673",31.02,121.47
"2020727",35.66,115.5
"2020836",27.72,113.14
"2021022",36.52,116.88
"2021049",30.37,120.83
"2021097",40.18,116.46
"2021155",40.08,116.64
"2021411",32.5,116.75
"2021450",30.91,118.35
"2021458",36.79,119.97
"2021554",28.06,115.54
"2021871",35.78,115.32
"2021981",35.11,118.37
"2021996",27.86,112.81
"2022032",24.34,112.12
"2022077",40.08,116.14
"2022104",40.1,116.41
"2022271",34.74,112.55
"2022401",40.22,122.72
"2022443",23.32,109.88
"2022452",27.28,120.18
"2022492",39.72,115.93
"2022531",23.9,120.54
"2022535",40.16,116.4
"2022571",41.87,123.47
"2023365",30.08,122.19
"2023577",35.3,110.88
"2023635",31.84,118.56
"2023760",30.7,120.81
"2023766",26.24,105.95
"2023881",22.57,114.21
"2023891",29.15,121.01
"2023959",38.17,114.53
"2024082",35.97,120.2
"2024112",30.35,108.56
"2024287",25.2,55.28
"2024304",40.41,116.65
"2024380",30.72,118.46
"2024949",36.79,116.88
"2025087",34.75,113.54
"2025107",37.49,121.25
"2025190",28.02,113.69
"2025207",36.53,111.81
"2025233",22.74,114.21
"2025268",25.14,118.81
"2025348",23.13,113.45
"2025541",35.12,119.38
"2025872",33.47,112.49
"2025914",26.88,120.01
"2026130",27.85,113.1
"2026267",26.83,100.08
"2026276",35.54,116.98
"2026571",28.09,112.99
"2026699",35.78,118.63
"2026712",30.11,118.61
"2026801",27.19,100.05
"2026996",36.3,120.25
"2027279",23.6,111.13
"2027560",34.08,118.28
"2027562",30.84,114.35
"2027653",34.13,118.77
"2027973",28.29,117.2
"2027990",31.38,119.86
"2028113",30.54,114.65
"2028153",28.91,105.44
"2028269",33.45,120.29
"2028517",28.96,117.85
"2028645",40.35,116.64
"2028694",30.56,103.83
"2028781",39.72,118.92
"2028782",37,120.33
"2028808",23.52,113.99
"2028813",29.73,106.57
"2028832",31.53,120.42
"2028846",43.87,87.6
"2028853",35.44,117.75
"2029102",39.11,117.76
"2029206",37.59,121.15
"2029398",35.13,118.34
"2029434",27.89,113.07
"2029489",40.14,116.76
"2029598",22.53,112.95
"2029631",22.66,114.13
