"","lat","long"
"477395",37.4,111.1
"477825",36,109.4
"477973",29.8,106.9
"478238",31.7,119.3
"478242",34.3,118.9
"478383",27.9,111.5
"478405",30.5,121.1
"478906",40.2,115.9
"479216",0.5,0.9
"479316",44.3,129.4
"479348",30.5,103.4
"479604",34.6,108.4
"479805",31.7,121.6
"479836",40.2,94.7
"480386",42.5,127.5
"480525",42.6,126.2
"480866",38.9,116.2
"481232",35.1,110
"481565",22.9,115.5
"481730",26.1,111.2
"481834",39.1,110.8
"482575",29.8,121.9
"483064",38.8,106.4
"483232",28.6,116.7
"483359",42.9,119
"483585",31.1,109.4
"483597",35.5,113.7
"484056",23.3,108.8
"484271",37.9,119
"485219",24.4,116.1
"485435",24.1,112
"485613",33.6,109.2
"485980",28.7,113.2
"486191",42.3,122
"486429",22.3,113.2
"486489",35.6,118.6
"486693",30.6,105.8
"486779",29.1,119
"487673",18.9,98.9
"488363",42.3,123.4
"488998",32.7,119.8
"489129",28.5,115.8
"489196",34.3,117.4
"489326",35.5,112.1
"489838",30.2,117
"489897",41.1,122.5
"490093",28.7,113
"490899",36.5,117.3
"491483",34.4,112.3
"491925",37.5,112.8
"492220",31.2,114.1
"492221",40.1,115.8
"492275",38.7,116.9
"492336",30.3,105
"492464",38.9,116.9
"492769",40,113.6
"493106",29.5,106.2
"493143",28.8,116.3
"493333",31.3,106.5
"493359",35.7,119.7
"493479",27.7,112.9
"493643",30.3,115.5
"493724",28.2,120.9
"493956",24.9,118.2
"493994",37.2,115.1
"494117",27.2,112.4
"494166",39.9,98.3
"494208",22.3,108.2
"494293",28.2,121.4
"494397",36.2,120.6
"494828",35.7,120.2
"494926",35.5,103.8
"495089",25.3,117.5
"495635",0.1,0.2
"495857",47,130.3
"495993",37.7,112.1
"496356",26.9,116.5
"496511",25.4,103.3
"496567",32.6,118.9
"496607",37.3,120.7
"497061",29,113.3
"497136",34.6,117.5
"497261",-0.2,0.1
"497546",38.8,112.1
"497571",37.1,112.9
"498195",28.7,112.3
"498808",24.9,113.5
"498887",40.3,113.4
"498964",29.4,105.4
"499405",31.3,115.3
"499535",39.7,115.4
"499718",39.5,115.8
"499736",40.5,115.1
"499778",48.2,126.6
"500149",0.4,-0.1
"500247",21.8,110.8
"500270",32.9,114
"500304",25,107.2
"500346",51.2,6.8
"500462",37.8,114.6
"500641",40.8,123.4
"501212",36.4,111.1
"501312",45.4,128
"501473",29.8,107.7
"501783",33.2,107.4
"501957",28.2,103.6
"502065",35.9,119.1
"502401",32,105.5
"502883",46.3,124.9
"503093",24.7,113.5
"503531",35.5,119.4
"503708",38.8,116.3
"503896",34.4,114.1
"505215",32.5,120.6
"505216",23.6,109.5
"505351",33.6,118.6
"505890",25.3,116.5
"505892",26.5,105.1
"505919",35.1,114
"506024",26.5,119.7
"506221",35.4,106.3
"506253",23.4,114.4
"506316",34.7,108.2
"506925",34.5,108.4
"507429",42.1,119.4
"507962",41.4,113.2
"508221",41,123.2
"508231",27.2,110.4
"508355",27.2,119.9
"508408",32.8,114
"508461",29.7,112.6
"508480",31.9,115.9
"508499",35.4,117.6
"508745",38.6,112.6
"509235",27.8,111.9
"509521",33.5,126.3
"510106",25.6,119.3
"510166",24.9,114.9
"510341",39.3,117.7
"510904",29.9,116.3
"511130",44.9,129.8
"511465",21.1,110.3
"511484",36.7,112.9
"511489",32.6,112.4
"511636",29.5,112
"512204",44.5,129.5
"512294",24.8,110.6
"512363",0.6,0.8
"512907",29.9,103.4
"513440",40.9,122.5
"513474",36.3,115.1
"513476",24,108.1
"513771",23.5,99.5
"514206",43.1,93.5
"514486",41.3,125.3
"514647",25.2,101.3
"514826",35.2,115.7
"514928",42.8,-81.3
"515105",44.8,86.5
"515511",34.1,109.3
"515520",31.2,107.2
"515783",34.7,119.5
"516028",28.7,120.1
"516090",30.2,117.5
"516112",29,110.5
"516204",29.2,105.8
"516238",24.1,115
"516330",36.1,109.2
"516775",37.7,114
"517139",22.9,112.7
"517356",28.4,121.1
"517489",31.5,121.6
"518007",22.7,108.2
"518115",34.9,114.2
"518207",32.7,109.2
"518258",39.9,121.3
"518409",37.4,121
"518457",22.5,115
"518648",33.3,112.8
"518878",30.5,118.3
"518898",42.2,118.8
"518930",29,113
"519501",40.8,107.2
"519811",49.3,117.3
"519932",27.1,112.8
"519954",32.2,112
"519984",37.7,117.2
"520002",26.7,102.2
"520020",42.2,116.5
"520077",28.4,110.5
"520098",36.2,106.3
"520215",33.5,119.3
"520611",38,112.1
"520872",30,106.9
"520983",36.4,112.8
"521168",31.2,118.4
"521392",28.8,115.4
"521402",29,112.2
"521536",35.6,113.8
"521608",31.4,122
"521841",45.4,131.1
"521915",39.9,116.9
"522469",23.4,110.4
"522831",29.8,114.2
"523072",34.5,100.3
"523655",25.4,115
"523850",28.4,115.3
"523881",22.9,109.7
"523926",31.5,118.6
"524196",30.4,104.6
"524406",38.9,121.2
"524452",39.1,112.8
"524709",32.2,118.5
"524827",-38.4,143.3
"524891",31,104.9
"525109",22.2,113
"525182",30.2,115.7
"525358",44.6,127.3
"525392",23.7,109.3
"526183",39.3,106.8
"526276",23.7,112.6
"526378",37.1,117.7
"526894",43.9,126.2
"527263",22.9,116
"527724",34.5,115.6
"527928",42.8,120.7
"528432",40.3,115.9
"528795",18.8,110.2
"528797",30.9,116
"529217",35.5,114.5
"529304",31,120.3
"529947",39.4,108.6
"530697",34.5,109.6
"531194",24.2,114.8
"531415",42.5,125.3
"531572",23.5,114.4
"532100",30.8,113.4
"532265",47,124.4
"532453",22.8,112.1
"532675",32.2,111.5
"532679",24.5,118.7
"532697",25,105
"533771",24.3,118.1
"534058",33.9,118.6
"534188",-0.4,0.5
"534312",31,116.9
"534958",32.1,117
"535194",43.2,124.7
"535542",37.4,121.3
"535682",40.2,117
"535703",40,122.2
"535987",40.1,112.9
"536707",19.1,108.7
"537153",29.9,103.3
"537427",33.8,111.5
"537857",22,113.6
"537859",26.6,114.9
"538001",29.9,106.7
"538100",23,115
"538227",35.6,105.7
"538718",28.4,112.7
"538812",29.8,103.9
"539334",22.3,111
"539891",30.1,114.9
"539948",29.6,105.5
"540131",34.8,118.5
"540595",28.3,109.8
"540598",36.5,117.2
"540702",23.9,115
"541065",27.1,113
"541165",33.5,118.5
"541271",37.5,117.3
"541611",20.3,110.3
"542461",48,129.2
"542503",39.7,95
"542691",36.2,120.8
"542743",35.3,114.4
"542959",41.5,121.9
"542983",34.5,109.2
"543350",22.8,111.8
"543390",34.5,111.5
"543576",38.5,117.4
"543637",27.7,113.6
"543662",38,106.4
"543779",31.3,116.3
"544016",31.8,114.6
"545299",23.1,111.8
"545327",34.5,110.3
"545336",30.3,104.5
"545463",23.3,109.1
"545931",32.6,120.1
"546143",33.9,106.4
"546246",31.8,106.9
"546560",35.8,116.5
"546778",24,115.5
"547132",44.2,86.5
"547137",35,113.5
"547476",31.1,118.1
"547532",37,117
"547674",30.5,110.8
"547836",40.3,123.3
"548220",46,130.2
"548264",40.8,108.7
"548267",26.4,112.6
"548362",37.6,121
"548512",35.7,115.6
"548585",33.7,114.8
"548779",38.8,106.5
"548926",32.2,112.3
"549318",24.6,103.8
"549741",38.7,105.7
"549893",38.5,106.4
"549938",29.4,117.2
"549943",40.5,116.4
"550059",39,115.9
"550177",34.1,120
"550500",31.1,114.3
"550553",35,114.6
"551054",28.5,119.4
"551118",33.4,119.9
"551370",26.3,112.8
"551838",30.1,122
"551970",43.4,121.5
"552030",34.2,108.3
"552303",39.2,115.7
"552442",27.2,108.3
"552514",23.5,102.8
"552614",41.4,123.2
"552869",30.3,119.1
"553443",34.9,116.5
"553537",24,114.9
"553832",27,114.8
"553940",31.7,114.9
"555269",6,80.4
"555365",28.3,115
"555388",34.6,116.4
"555476",23.3,110.6
"555607",29.7,103.9
"556468",24.5,115
"556685",37.2,118.7
"556976",27.9,112.4
"557109",34.6,116.6
"557131",45.3,127.1
"557235",26.7,112.5
"557751",36.6,113.2
"557845",34.9,110.9
"557992",32.2,112.1
"558271",25.9,117.6
"558324",35.2,115.3
"558788",37.7,117.7
"559588",26.1,118.7
"559798",38.8,114.6
"559806",24.1,112.6
"560673",43.5,127.9
"560737",14.1,101
"560837",27.7,120.7
"560903",34.8,114.5
"561212",41.8,122.5
"561263",29.9,104.9
"562279",28.5,117.6
"562589",29.7,103.3
"562787",42.1,86.6
"563629",36.2,120.7
"564986",20.9,109.7
"565042",22.6,114.9
"565097",37.7,116.6
"565585",39,122
"566302",34.4,116.9
"566718",42.2,126.8
"566910",41.6,122.9
"566926",39.3,122
"566932",28.7,116.3
"567272",37.1,115.6
"567299",40.2,124.6
"567448",44.5,26.1
"567601",35,115.6
"567809",47.3,131.8
"568112",39.8,108.8
"568176",34.2,108.6
"568188",32.4,117.4
"568391",38.2,112.2
"568745",45.6,126.5
"568851",32.4,112.2
"569108",41.4,123.7
"569483",49.2,120.6
"569585",34.4,118.4
"569898",25,109.3
"570401",31.4,120.2
"570533",26.6,120.1
"570700",22.6,110.3
"570774",36.2,112.5
"570780",38.1,114.1
"571060",23.8,109
"571795",31.3,113
"571875",31.8,104.9
"572118",23.3,114.5
"573460",37.4,106.1
"574558",40.9,121
"574568",39.3,121.2
"575968",25.3,115.1
"576032",33.7,114.7
"576117",36.2,116.6
"577605",43.2,-81.5
"578647",35.1,105.4
"578670",28.2,114.6
"578817",40.5,119.2
"578917",35.4,112.4
"579029",38.5,114.1
"579616",29.6,111.7
"579794",31.8,121.3
"580071",32.4,112.4
"580088",44.9,89
"580226",23.5,111.2
"580501",25.8,117.6
"580517",23.8,117.4
"580695",38.2,112.1
"580727",30.5,113.3
"580739",39.4,99.8
"580817",35.2,112.2
"581210",37.9,113.4
"581365",22.9,115.3
"581446",37,117.5
"581682",27.4,103.8
"581839",27.5,118.8
"581851",31.9,112.9
"581934",25.9,117
"582070",37.8,120.2
"582178",38.5,114
"582565",38.6,106
"582589",23.5,113.9
"582614",42.2,121.6
"583057",37,105
"583744",41.8,113.5
"584286",27.3,105.4
"584379",25.5,102.5
"584462",43.6,127.6
"584829",37,112.7
"584945",38.7,106.3
"585911",37.5,108.4
"586302",27.4,101.5
"586403",27.9,110.9
"586437",27.6,110.5
"586614",25.2,115.8
"586827",29.7,106.9
"587089",32,116.3
"589901",37,121.7
"590007",25.4,119.5
"590094",37.5,-122.2
"590866",21.5,110.3
"592728",22.2,109.5
"592745",29,119.8
"593065",30.6,117.4
"593149",37.4,116.1
"593272",40.4,115.9
"593488",27.4,106.6
"593760",25.7,119
"593776",25.5,120.2
"594113",39.4,117.9
"594162",1.5,1.5
"594172",41.2,124
"594448",29,115.6
"594613",29.6,122.5
"594614",32.6,121.2
"595146",34.7,114.7
"595291",42.1,121.6
"596025",35.7,114.2
"596069",26.5,115.4
"596439",26.8,106.8
"597312",0.5,-0.1
"597474",37.4,118.4
"597555",31,120.8
"598141",23.9,108.7
"598349",41.2,111.6
"598372",24.8,116.2
"598403",40.4,116.5
"598437",31.2,103.5
"598465",36.1,119.3
"598630",41.4,118
"598728",30.4,109.6
"598957",29.6,116.2
"599127",32.3,106
"599184",0.1,-0.2
"599369",32,104.1
"599941",25.5,112.6
"600072",41.4,120.9
"600128",42.1,123.6
"600376",30.5,115
"600585",32.5,112.1
"601002",32.6,110.1
"601250",37.5,114.5
"601728",34.3,107.7
"601829",40.8,118
"601995",36,111.3
"602014",36,106
"602136",36.4,106.3
"602633",50.1,125.8
"603285",31.2,110.6
"603462",25.8,114.8
"603781",24,111.6
"604234",26.2,107.7
"604543",29.8,121.8
"604904",28.9,121.7
"604973",47,127.8
"605220",31,108.4
"605397",24.3,111.2
"605673",38.5,115.7
"605838",38.5,114.8
"606001",27.7,112.4
"606299",27.8,104.1
"607421",29.8,102.8
"607542",31.4,104.2
"607686",26.9,119.9
"607776",23.9,115.1
"607847",27.5,103.9
"608304",32.3,118.5
"608317",42.2,121.2
"608378",40.7,107.4
"608798",32.9,114.1
"609254",-17.9,16
"609470",25.4,103.8
"609627",39.1,111.8
"609663",28.4,113.5
"610176",28.2,120.8
"610609",28.2,117.1
"610765",1,1.5
"610988",41.2,86.3
"610993",26.6,118
"611331",25.8,104.9
"611500",31.1,107.4
"612029",39.2,106.7
"612041",37.8,116.3
"612169",24.5,109.5
"612563",35.1,118.2
"613090",43.3,128.1
"613337",26.9,106.6
"613617",43.3,124.5
"614133",37.7,116.1
"614420",32.1,114.5
"614942",33.5,114
"615115",33.2,108.2
"615397",33.2,117.6
"615543",39.3,113.6
"615734",27,102.5
"617401",26.2,106.1
"618099",30.7,113.5
"618383",29.8,119.8
"618582",39.5,110.4
"618584",36,116.8
"618760",28.4,116.4
"618828",29.2,91.8
"618932",27.1,117.4
"619053",23.2,110.9
"619469",26.9,118.8
"619608",35.2,115.1
"619745",1.2,1
"620163",39.3,117
"620556",24.4,116.5
"621247",25.8,113.2
"621367",28.9,116.5
"621412",0.9,1.2
"622645",39.3,116.9
"623062",30.1,111.3
"623197",34.2,110.2
"623564",36.5,119.9
"623680",24.5,104.2
"624201",29.3,104.4
"624862",35.5,114
"624863",41.2,111.9
"625017",35.9,112.5
"625355",31.4,119.3
"625555",40.6,109.3
"625935",34.3,113
"626156",25.8,118.7
"626242",34.2,113.4
"626795",27.5,119.6
"626845",36.3,113.7
"627076",23,106.7
"627621",30.5,113.6
"627749",27.1,111.3
"627768",28.6,112.9
"627777",43.5,126.5
"628151",26.4,118.9
"628329",32.8,114.9
"628831",32.7,115.6
"628857",36.9,122.4
"629240",45.8,127.9
"629457",35.1,105.3
"629720",33.4,110.6
"629796",33.6,116
"630172",33.1,114.6
"630894",38.2,115.6
"632171",39.8,109.8
"633314",33.5,113.5
"633702",37.5,120.9
"633773",27.4,114.2
"633980",33,117.2
"635614",37.3,112.2
"635776",30.6,105.6
"636335",24,112.1
"636627",42.6,124.2
"636985",25.4,118.2
"637227",25.6,104.8
"637530",30,103.1
"637666",23.3,111
"637845",32.5,117.9
"638041",28.6,112.6
"638535",25.5,100.4
"638746",21.9,108.5
"639417",28.8,117.5
"639825",30.6,121.4
"640054",32.4,116.9
"640167",40.8,114.7
"640248",24.7,105.4
"640378",27.2,118.6
"641827",29.9,103.7
"642015",31.2,117.2
"644381",31.2,118.7
"645164",35.9,110.8
"645458",27.1,111.7
"646200",27.6,111.8
"646495",28.9,120.2
"646544",36.3,114.3
"646915",33,108.2
"647576",21,110.2
"647618",30.5,121.9
"647769",29.1,104.1
"648062",37.8,115.9
"649054",34.4,119.1
"649425",30.2,104.6
"649637",22.1,113.9
"649675",40,120.2
"649985",37.5,115
"650433",32.5,113.7
"650470",30.3,108.4
"650894",31.6,121.8
"651785",28.6,116.1
"652272",33.1,113.5
"652908",30.5,111.3
"653174",29.2,120.1
"654152",36.6,109.4
"654593",37.6,120.6
"655074",31.7,112.3
"655221",36.3,119.3
"655330",28,107.5
"655471",43.7,121.2
"655671",37.5,120.7
"655686",31.1,106.7
"655736",44.3,87.4
"656338",32.3,106.3
"656371",34.4,103.9
"656418",33.9,118.1
"656682",28.4,115.4
"657119",28.4,120.8
"657180",27,114.3
"657389",40.6,110.3
"657511",28.5,112.9
"658574",31.4,117.6
"658895",29.1,112.3
"659606",33.3,119.3
"659781",37.3,115
"660271",40.4,117
"660326",44,82.1
"661743",27.4,120
"661787",28.6,113.2
"661901",24.9,112.4
"662920",34.8,115.8
"662960",23.1,106.4
"663742",29.4,114.6
"664350",29.9,106.6
"664743",22.5,113.8
"665229",30.2,104
"665297",34.3,118.8
"665812",32.2,106.5
"666679",40.3,95.1
"666892",25.8,106.5
"667086",35.1,113.1
"667223",23.8,112.9
"667305",29.5,120.3
"667548",31.9,120.8
"669215",0.4,-0.3
"669485",29.5,106.1
"669639",43.6,125.6
"670488",41,122.6
"670826",33.3,114.8
"671411",39.9,122
"671518",28.9,121.3
"672234",42.9,129.4
"672338",30.7,119.3
"672395",34.3,117.5
"672456",33.8,117.3
"672532",34.1,119.9
"672635",43.7,128.6
"673097",30.7,114.9
"673140",32.3,111.5
"673697",25.8,119.3
"674121",27,111.7
"674313",28.5,116.8
"674478",35.3,117.4
"674700",43.9,127.3
"675067",32.3,117.5
"675619",35.3,118.4
"675832",40.7,112.7
"675941",36.5,111.9
"676340",40.7,113.1
"676398",43.9,126.9
"676655",30.8,116.7
"677639",41.5,118.2
"677961",34.3,117.8
"678149",25.3,119.1
"678632",38.7,114.9
"678762",40.4,115.7
"678845",28.6,112
"679319",26.4,117.9
"679496",23.5,115.9
"680012",27,119.6
"680087",29.7,115.2
"680522",33.7,113.8
"680894",39,116
"681218",33.7,114.6
"681506",34.3,111.8
"681978",39.7,117.5
"681986",29.4,118.5
"682399",28.5,110.7
"683051",40.6,123.4
"683265",29,117.9
"683759",31.3,115.4
"683819",27,109.5
"683825",31.8,119.1
"683973",29.8,114.8
"683989",37.1,118
"684024",26.9,106
"684964",25.8,119.2
"685242",29.3,117.6
"685472",30.3,114.4
"685626",33.3,105.6
"686318",37.3,113
"686825",39.5,115.7
"686960",41.7,123.6
"687099",30.4,115
"687205",1.4,104
"687814",41.6,123.7
"689460",18.6,110.2
"689563",22.1,110.4
"689628",46.4,129.9
"689771",24.4,117.9
"689975",37.1,114
"690037",36.5,115.7
"690510",38.5,117.1
"690658",22.6,108.4
"691225",19.5,110.1
"691599",30.8,114
"691652",28.6,115.5
"691722",40.5,116.5
"691879",23.8,90.4
"692175",37,116.7
"692345",30.8,110
"692462",31,113.2
"692784",25.4,103.2
"693129",29.9,122.1
"694064",42.5,127.8
"694526",22.5,108.5
"694654",38.7,117.6
"695392",35.9,103.9
"695513",39.7,76.2
"695776",34.5,116.9
"696098",29.2,115.5
"697095",38.1,113.5
"697943",44.9,129.7
"698358",29.9,106.4
"698398",28.7,118.9
"698406",45.5,126.5
"698972",28.7,112.2
"699130",32.8,120.7
"699910",38.1,117.5
"700018",0.5,0.4
"700465",20.3,110.5
"700530",30.8,104.8
"700605",25.6,112
"700931",34.2,110.6
"700950",25.5,113.7
"700997",28.4,115.5
"701367",28.1,119.3
"701918",27.9,115.4
"702242",36.5,119.5
"702553",28.9,120.5
"702638",25.4,103.1
"703169",34.7,116.5
"703260",29.1,119.8
"703363",28.9,106.3
"704347",34.7,119.1
"704369",21.8,108.4
"704513",37,118.2
"704809",38.5,114.5
"704901",38,113.2
"706724",35.5,111.2
"707096",30.3,105.8
"707331",33.5,116.5
"707373",26.5,117.1
"707540",32.2,117.2
"708225",20.8,110.1
"708570",38.6,113.2
"708907",31.7,121.2
"709681",29.6,119.1
"709973",28.3,117.8
"710286",26.6,104.4
"710532",34.4,117.9
"711201",43.9,81.6
"711540",31.5,117.4
"711689",40.7,124.8
"711985",37.2,118.6
"712044",23.4,113.8
"712385",37,113.6
"712462",27,120
"712528",37.5,116.5
"713346",29.8,102.9
"713416",30,116.2
"713537",42.9,123.3
"714147",29.3,111.3
"714307",39,-77.4
"714326",24.8,115.5
"714518",36.2,110.9
"714745",23.1,116.1
"714776",31.4,107.7
"716161",25.4,112
"716440",1.3,1.4
"716496",39.4,116.9
"716671",41,122.9
"717684",38.1,115
"717826",22.1,112.2
"717903",34.4,117.1
"717967",39.6,112.4
"718332",28.1,115.9
"718338",27.5,117.3
"719226",23.5,113.7
"720361",22.8,108.7
"720864",34.3,110.7
"721453",37.9,116.9
"721727",22.1,114.3
"721900",40.1,94.9
"723552",33.2,116.5
"724139",31.4,116
"724419",24.7,117.4
"724438",28,115.7
"724619",33.9,114.9
"724704",23.7,108.5
"725654",18.6,109.6
"725751",34.4,116.2
"726012",30.1,114.3
"726846",46,127.9
"727236",31.9,116.1
"727245",35,115.7
"727603",37,103.2
"727909",45.6,127.7
"728804",43.7,126.6
"728888",24.6,103
"729649",34.9,117.2
"729691",23.3,110.1
"731335",39,106.2
"731537",35.3,117.3
"731724",28.2,104.1
"732210",35.5,106.3
"732219",23.8,113
"732423",23.6,108.1
"732451",36.2,114
"733585",35.2,93.1
"733640",26.4,111.7
"733909",39.5,76.7
"733939",35.6,115.6
"733975",35.2,105.4
"734147",35.4,118
"734406",36,103.3
"734536",35.3,118.3
"734541",29.6,106.1
"734581",23.7,108.7
"734810",37.5,112.5
"735334",28.3,121.2
"735432",29.6,111.3
"735652",26.5,117.9
"735699",23.1,108.8
"735760",35.1,118
"736011",28.2,115.3
"736183",39.1,122
"736263",41.1,123.5
"736464",31,115.8
"737150",21.2,110.1
"737182",23.3,114.7
"737522",33.7,118.6
"737800",36.8,117.4
"738014",28.4,109.8
"738123",29.2,106.8
"738175",29.3,116.3
"738875",34.1,108.7
"739567",43.5,123.5
"739812",31.6,113.9
"739914",25.2,118.1
"740034",29.2,117.9
"740534",32.2,118.2
"740866",37.2,122.3
"741181",45.3,131.2
"741639",24.6,115
"741853",35.7,115.2
"742297",37.1,114.7
"742585",37,118.3
"743023",30.1,103.5
"743437",34.5,107.3
"743551",41.5,111.7
"743641",36.1,115.5
"743905",40.2,115.8
"746608",22.8,110
"747178",35.7,111.6
"747664",40,121.8
"748578",0.3,0.1
"748627",36.3,109.4
"748946",33.1,106
"749432",34.5,106.1
"749853",34.9,108.1
"750220",23.8,113.5
"750279",31.1,112.9
"750731",25.9,108.5
"750881",44.3,129.1
"751163",36.2,114.8
"751249",35.6,118.2
"753440",32.6,111.3
"753570",39.8,122.4
"753882",29.3,119.2
"754631",45.3,126.2
"755104",29.1,77
"755125",30.7,112.9
"755250",29.7,122.1
"756164",29.4,103.9
"757416",22.8,112.7
"758828",22.5,111.3
"759046",28.5,109
"759350",36.3,117.4
"759775",25.8,103.3
"759984",40.3,114.5
"760868",30.7,116.9
"761103",35.2,114.7
"762186",40.7,112.1
"762207",27.7,120.3
"762416",32.4,118.5
"763274",31.8,111.2
"763451",38.5,117.5
"763780",23.2,116.3
"764246",28.1,118
"764427",30.1,114.8
"764493",25.9,115.7
"764616",33.9,115.9
"765917",28,113.7
"766021",35.1,110.3
"766545",47.6,128.7
"766566",42.2,123.3
"766578",34,113.5
"767337",38.3,115.7
"767585",33.4,120.3
"767831",23.6,99.5
"768038",24.3,111.7
"768272",41.1,121.6
"768431",34.3,116.4
"768434",36.5,115.2
"768499",30.7,113.7
"770246",36.5,112
"770585",30.1,114.4
"770591",31.3,108.4
"770989",33,115.8
"771219",38.2,115.8
"771351",31.4,104.9
"771618",28.7,112.5
"772210",23.2,112.5
"772652",40.1,111.2
"773026",10.6,107
"773061",39,106.3
"773064",38,121.1
"773228",31,118.9
"773232",30.8,113
"773514",35,105.2
"774045",38.2,115.9
"775159",28.2,115.4
"776885",18.3,109.3
"776937",28.6,105.5
"777708",25.2,107.8
"778606",24.1,110.8
"781759",30.5,113
"781865",35.6,109.4
"782330",37.6,111.4
"782663",46,133.1
"783265",1.3,0.5
"783645",37.1,115.4
"783944",44.2,130.4
"784143",-0.1,-0.5
"784449",38,117.7
"784613",33.6,120.1
"785095",34.7,114.2
"785331",26.8,120.1
"786322",28.5,105
"786415",33.2,119.6
"786828",30.6,116.2
"786849",29.6,94.5
"789156",25.7,119.8
"789225",34.9,112.3
"789383",26.6,107.5
"789837",38.2,117.4
"790870",28.1,115.2
"791027",41.3,117.8
"791769",39.4,121.5
"792447",37.7,112.9
"792532",26.2,113.5
"792841",22.4,108.7
"793096",40.8,123.9
"793256",38,112
"793570",43.3,-80.9
"794304",46.5,124.8
"795320",47.8,124.5
"796026",28.2,115.9
"796221",38.2,113.3
"796367",32.2,111.6
"796687",32,117
"797079",36.1,115.9
"797119",40.2,118.8
"797423",42.4,126.9
"797544",44.2,87.3
"797713",35.5,116.7
"797806",27.7,113.4
"798373",24.9,102.6
"798648",30.7,121.5
"798812",43.7,127.3
"799300",41.1,111.5
"799315",40.7,120.4
"799655",41.2,123.3
"799658",28.8,118.7
"799834",28,109.6
"799904",34.1,117.6
"799948",-0.5,-0.1
"800752",34.6,118.8
"802165",28.6,117.5
"803821",25.5,99.8
"804456",37.5,114.6
"805287",33.9,112.1
"806113",39.1,100.1
"806179",28.2,116.1
"808518",34.3,112.6
"808644",33.2,120.8
"809573",23.3,110.7
"810285",22.3,101
"810823",29.9,107
"811223",44.1,125.7
"811620",25.1,116.8
"811649",35.9,115.2
"811694",31.6,116.2
"811784",40.6,111.4
"812054",31.3,118.2
"812509",41.7,86.1
"813005",33.7,111.8
"813105",38.3,115.2
"813771",35,111.1
"814355",23.9,102.1
"814418",33.1,115.2
"814511",35.3,112.9
"815438",35.7,113.3
"815709",28.8,105.3
"815903",35.1,115.8
"815995",28.1,113.3
"816021",39,112.3
"816214",38,115.7
"816266",31.2,114.9
"817109",40.7,109.6
"819318",22.6,120.3
"819373",38,111.5
"819399",31,105.2
"819934",35.1,117.5
"820642",38.4,111.5
"820988",27.2,102.3
"821315",36.8,119.6
"821346",45.9,125
"821555",21.9,112.7
"821727",26.1,115.5
"821782",27.4,113
"822028",39.6,110.7
"822546",31.6,118.9
"823219",35.3,116.7
"823453",23.6,110.7
"823574",31.2,108.8
"823600",47.2,132.1
"823900",29.4,114.1
"824369",32.5,119.2
"824751",35.5,105
"825823",37.8,113.8
"827116",30.2,121
"827886",31.4,117.1
"828129",36.1,111.7
"828864",24.5,113.5
"829061",43.7,122.2
"829075",29.1,103.9
"829444",37.1,114.9
"829584",37.9,122.3
"830212",36.5,118.2
"830510",35.4,117.9
"831843",49.4,120.1
"833322",31.8,113.4
"833453",29.2,113.3
"833523",-0.3,-0.1
"833574",23.4,107.2
"833858",23.7,111.4
"834223",29.9,120.8
"834661",30.6,121.5
"834729",36.5,120.1
"835527",24.3,118.2
"836123",33.2,119.8
"837681",31.9,113
"837758",35.5,103.1
"837972",35.5,119.3
"837999",37.9,114.9
"838830",45.6,131.8
"839034",36.5,116.2
"839789",41.7,124.2
"840019",24.3,116.4
"840377",42.4,128.6
"841313",24.9,117.7
"842102",23.7,114
"842206",35.3,110.7
"842411",32.7,115.7
"842724",26.9,115.1
"843098",34.3,116.9
"843375",45.4,127.3
"843460",30.5,104.3
"845190",39.4,124.5
"845210",31.5,106.9
"845257",39.6,121.4
"845303",24.9,103
"845518",40.6,81.5
"845766",31.2,116.5
"846004",28.8,116.2
"846224",29.2,122
"846289",37.4,105.5
"846326",34.6,116.9
"846599",39.7,117.9
"846672",40.3,116.9
"846762",36.6,120.3
"848195",32.3,118.1
"848586",28.7,104.4
"848640",34.5,114.2
"849040",31.9,116.4
"849501",34,111.8
"849952",42.5,125.4
"852079",46.9,131.6
"852144",23.3,110.5
"852233",24.9,113.8
"852326",24.9,103.2
"852753",30.7,105.9
"853297",31.4,120.3
"853574",22.4,112.6
"853743",40.5,110.6
"854322",36.9,114.2
"855658",21.6,107.5
"856286",44,116.1
"856384",36.4,120.2
"856506",23.3,110
"857571",30.9,119.2
"857805",34.3,113.4
"857998",42.1,118.9
"858059",36,119.1
"858452",43.8,123.5
"858937",28.6,116.2
"859614",1,0.5
"859910",-0.5,0.1
"860273",23.1,109.8
"860769",38.2,109.5
"862412",35.6,116.2
"862890",31.9,118
"863733",49.1,119.8
"864252",27.2,99.3
"864644",23.2,106.8
"865322",39.8,121.6
"865692",31,105.3
"866175",46.8,131.9
"866360",36,106.4
"866600",40.3,117.1
"866738",34.7,111.5
"866822",22,108.4
"866837",46,124.2
"866847",34,111.4
"867076",31,120.4
"867799",21.5,110.8
"867866",34.1,110.4
"868310",34.7,107.4
"868480",21.9,107.9
"868486",26.7,100
"868586",33.3,118.3
"868693",21.7,111.4
"869033",38.2,114.7
"869802",31.1,118.9
"870255",36.1,97.4
"870379",22.5,114.6
"870880",35.8,111.8
"871743",35.9,112.9
"872019",52.3,124.7
"872211",34.7,112.6
"872831",34.4,111.9
"873183",46.8,126.4
"873644",22.7,112.4
"873712",32.3,118.6
"874012",39.9,121.7
"874160",44.9,131.1
